 서울특별시 강남구 삼성동,79,홍실,108.06,1~10,151000,11,1981,영동대로128길
 서울특별시 강남구 세곡동,579,강남엘에이치1단지,84.84,1~10,75300,3,2013,헌릉로571길
 서울특별시 강남구 세곡동,579,강남엘에이치1단지,84.84,1~10,78000,12,2013,헌릉로571길
 서울특별시 강남구 세곡동,511,세곡리엔파크(2단지),84.98,11~20,69600,4,2011,헌릉로590길
 서울특별시 강남구 세곡동,533,세곡푸르지오,59.89,11~20,65500,5,2012,자곡로
 서울특별시 강남구 세곡동,533,세곡푸르지오,59.99,1~10,58500,1,2012,자곡로
 서울특별시 강남구 세곡동,533,세곡푸르지오,84.83,1~10,76000,9,2012,자곡로
 서울특별시 강남구 세곡동,533,세곡푸르지오,84.83,11~20,80000,7,2012,자곡로
 서울특별시 강남구 세곡동,533,세곡푸르지오,84.84,1~10,80000,15,2012,자곡로
 서울특별시 강남구 수서동,가-,강남데시앙포레,59.81,11~20,74000,10,2014,광평로34길
 서울특별시 강남구 수서동,가-,강남데시앙포레,59.81,21~30,75000,2,2014,광평로34길
 서울특별시 강남구 수서동,가-,강남데시앙포레,59.88,21~30,70000,5,2014,광평로34길
 서울특별시 강남구 수서동,가-,강남데시앙포레,59.97,11~20,69000,12,2014,광평로34길
 서울특별시 강남구 수서동,가-,강남데시앙포레,59.97,21~30,74500,10,2014,광평로34길
 서울특별시 강남구 수서동,가-,강남데시앙포레,84.81,21~30,105000,5,2014,광평로34길
 서울특별시 강남구 수서동,가-,강남데시앙포레,84.86,11~20,100300,7,2014,광평로34길
 서울특별시 강남구 수서동,746,까치마을,34.44,21~30,46500,5,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,34.44,21~30,44350,8,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,39.6,1~10,51000,6,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,39.6,1~10,52000,6,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,39.6,1~10,53000,12,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,1~10,65500,4,1993,광평로19길
 서울특별시 강남구 수서동,738,동익,84.46,21~30,60000,2,1993,광평로39길
 서울특별시 강남구 수서동,736,신동아,49.96,1~10,68000,6,1992,광평로47길
 서울특별시 강남구 신사동,524-8,Ruden House,84.44,21~30,69500,2,2007,강남대로162길
 서울특별시 강남구 신사동,506-9,래미안신사,84.89,21~30,83000,2,2008,압구정로2길
 서울특별시 강남구 신사동,658,로데오현대,84.96,1~10,78000,7,1998,압구정로50길
 서울특별시 강남구 신사동,606-2,신사 아크존2,135.72,1~10,95000,4,2005,압구정로34길
 서울특별시 강남구 신사동,547-8,유로미B동,117.29,21~30,93000,4,2004,압구정로14길
 서울특별시 강남구 신사동,632,중앙하이츠파크,184.02,1~10,300000,20,2004,압구정로42길
 서울특별시 강남구 압구정동,456,구현대6,144.7,1~10,210000,7,1978,압구정로
 서울특별시 강남구 압구정동,414,미성1,180.56,21~30,263000,13,1982,압구정로11길
 서울특별시 강남구 압구정동,481,성수현대8,163.67,11~20,220000,10,1980,압구정로
 서울특별시 강남구 압구정동,433,신현대11,115.23,1~10,187000,6,1983,압구정로
 서울특별시 강남구 압구정동,434,신현대12,107.16,1~10,187000,11,1982,압구정로
 서울특별시 강남구 압구정동,448,압구정현대13,105.45,1~10,152000,4,1983,압구정로29길
 서울특별시 강남구 압구정동,493,한양2,175.92,1~10,245500,2,1978,압구정로
 서울특별시 강남구 압구정동,489,한양3,161.9,1~10,192000,3,1978,압구정로
 서울특별시 강남구 압구정동,489,한양3,161.9,11~20,235000,13,1978,압구정로
 서울특별시 강남구 압구정동,486,한양4,208.65,1~10,290000,12,1978,압구정로
 서울특별시 강남구 압구정동,484,한양6,106.71,21~30,172500,12,1980,압구정로
 서울특별시 강남구 압구정동,369-1,"현대아파트 12, 13, 21, 22, 31, 32, 33동",131.48,11~20,180000,3,1976,압구정로29길
 서울특별시 강남구 압구정동,443,현대아파트 61동~64동,82.5,1~10,155000,4,1976,압구정로39길
 서울특별시 강남구 역삼동,633-22,(633-22)로얄팰리스,150.87,21~30,97000,5,2003,테헤란로13길
 서울특별시 강남구 역삼동,828-76,(828-76),84.42,1~10,54000,1,2005,테헤란로10길
 서울특별시 강남구 역삼동,755-4,e-편한세상,59.61,1~10,88000,13,2005,선릉로69길
 서울특별시 강남구 역삼동,755-4,e-편한세상,59.61,21~30,89900,13,2005,선릉로69길
 서울특별시 강남구 역삼동,755-4,e-편한세상,84.99,1~10,115000,14,2005,선릉로69길
 서울특별시 강남구 역삼동,755-4,e-편한세상,84.99,1~10,119000,13,2005,선릉로69길
 서울특별시 강남구 역삼동,755-4,e-편한세상,84.99,1~10,119000,5,2005,선릉로69길
 서울특별시 강남구 역삼동,755-1,개나리 푸르지오,147.96,1~10,156000,3,2006,역삼로
 서울특별시 강남구 역삼동,754,개나리래미안,129.8,21~30,137000,10,2006,역삼로
 서울특별시 강남구 역삼동,722,경남아너스빌,81.01,1~10,69700,16,2002,언주로85길
 서울특별시 강남구 역삼동,835-67,금호어울림,132.88,1~10,90000,3,2003,도곡로7길
 서울특별시 강남구 역삼동,835-67,금호어울림,132.88,21~30,93000,15,2003,도곡로7길
 서울특별시 강남구 역삼동,835-67,금호어울림,133.77,21~30,102000,14,2003,도곡로7길
 서울특별시 강남구 역삼동,835-67,금호어울림,133.95,21~30,98000,13,2003,도곡로7길
 서울특별시 강남구 역삼동,720-25,대우디오빌,30.03,1~10,27250,18,2002,언주로
 서울특별시 강남구 역삼동,720-25,대우디오빌,30.03,1~10,26500,15,2002,언주로
 서울특별시 강남구 역삼동,720-25,대우디오빌,30.03,1~10,26200,6,2002,언주로
 서울특별시 강남구 역삼동,716,동부센트레빌,59.97,1~10,68500,1,1998,선릉로
 서울특별시 강남구 역삼동,763-16,래미안그레이튼,70.98,1~10,98000,11,2009,도곡로43길
 서울특별시 강남구 역삼동,763-16,래미안그레이튼,70.98,21~30,95500,2,2009,도곡로43길
 서울특별시 강남구 역삼동,763-16,래미안그레이튼,84.97,1~10,118000,17,2009,도곡로43길
 서울특별시 강남구 역삼동,763-16,래미안그레이튼,84.97,1~10,118000,19,2009,도곡로43길
 서울특별시 강남구 역삼동,763-16,래미안그레이튼,84.97,21~30,115200,13,2009,도곡로43길
 서울특별시 강남구 역삼동,762-3,래미안그레이튼(진달래2차),59.78,1~10,90000,18,2011,도곡로43길
 서울특별시 강남구 역삼동,762-3,래미안그레이튼(진달래2차),59.78,11~20,88500,6,2011,도곡로43길
 서울특별시 강남구 역삼동,762-3,래미안그레이튼(진달래2차),59.91,1~10,89980,11,2011,도곡로43길
 서울특별시 강남구 역삼동,762-3,래미안그레이튼(진달래2차),84.81,1~10,104000,2,2011,도곡로43길
 서울특별시 강남구 역삼동,762-3,래미안그레이튼(진달래2차),105.89,1~10,130000,26,2011,도곡로43길
 서울특별시 강남구 역삼동,762-3,래미안그레이튼(진달래2차),105.89,21~30,130000,19,2011,도곡로43길
 서울특별시 강남구 역삼동,835-68,롯데캐슬노블,176.03,1~10,126500,8,2007,도곡로13길
 서울특별시 강남구 역삼동,835-68,롯데캐슬노블,176.03,21~30,130000,11,2007,도곡로13길
 서울특별시 강남구 역삼동,747-5,브라운스톤역삼,59.96,21~30,53250,7,2004,역삼로
 서울특별시 강남구 역삼동,771-4,세방하이빌1,59.77,11~20,60000,6,2003,역삼로
 서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.25,1~10,46000,11,2006,역삼로
 서울특별시 강남구 역삼동,765-32,역삼2차아이파크,84.89,21~30,99700,12,2008,도곡로57길
 서울특별시 강남구 역삼동,765-32,역삼2차아이파크,119.1,21~30,128500,13,2008,도곡로57길
 서울특별시 강남구 역삼동,664-21,역삼동프라임,125.11,21~30,63500,1,2005,언주로97길
 서울특별시 강남구 역삼동,681-26,역삼동하나빌,52.31,21~30,40000,5,2002,봉은사로
 서울특별시 강남구 역삼동,757,역삼래미안,59.4,1~10,84000,20,2005,선릉로69길
 서울특별시 강남구 역삼동,757,역삼래미안,59.4,21~30,89500,6,2005,선릉로69길
 서울특별시 강남구 역삼동,757,역삼래미안,59.4,21~30,85500,22,2005,선릉로69길
 서울특별시 강남구 역삼동,757,역삼래미안,80.87,1~10,110000,21,2005,선릉로69길
 서울특별시 강남구 역삼동,656-31,역삼엔스위트102동,107.3,11~20,61000,3,2005,언주로103길
 서울특별시 강남구 역삼동,754-1,역삼푸르지오,59.88,1~10,84000,13,2006,언주로
 서울특별시 강남구 역삼동,754-1,역삼푸르지오,59.88,1~10,86700,9,2006,언주로
 서울특별시 강남구 역삼동,754-1,역삼푸르지오,59.88,21~30,87000,17,2006,언주로
 서울특별시 강남구 역삼동,754-1,역삼푸르지오,84.91,1~10,105000,15,2006,언주로
